1d3921ab-cc5b-4f1e-9393-0e738fc85304|krsiloemr_tblpatient|PatientId: 740, PatientMRNNo: 2050, PatientName: Barbara Washington, DateOfBirth: 19800318, Age: 38, Gender: F, SymptomsAndSigns: 1, ClinicalHistory: 0, PhysicalExam: 0, ECG: 0, NTproBNP: 1160.9911, BNP: 0.0, LVEF: 44.917862, LAVI: 47.580143, Ee: 15.368013, eSeptal: 5.8722525, LongitudinalStrain: 18.530186, TRV: 4.188107, EncounterDate: 20180825|6f560bf2-f429-4192-8a6d-a89d1e448e6a
596fdbf0-21e8-416f-bfb2-3acd9707660b|krsiloemr_tblpatient|PatientId: 741, PatientMRNNo: 4294, PatientName: Barbara Washington, DateOfBirth: 19800318, Age: 38, Gender: F, SymptomsAndSigns: 0, ClinicalHistory: 1, PhysicalExam: 0, ECG: 1, NTproBNP: 1699.8008, BNP: 0.0, LVEF: 45.15345, LAVI: 55.350933, Ee: 13.458028, eSeptal: 8.024483, LongitudinalStrain: 16.98137, TRV: 3.8377662, EncounterDate: 20180825|1ec3ddeb-00eb-429b-b210-6f6dc0e759bd
c7e4abf2-b142-433e-aadf-388d60cc8dec|krsiloemr_tblpatient|PatientId: 742, PatientMRNNo: 3407, PatientName: Barbara Washington, DateOfBirth: 19800318, Age: 38, Gender: F, SymptomsAndSigns: 0, ClinicalHistory: 1, PhysicalExam: 1, ECG: 1, NTproBNP: 166.05069, BNP: 0.0, LVEF: 37.296776, LAVI: 93.10431, Ee: 19.892862, eSeptal: 11.719749, LongitudinalStrain: 14.343619, TRV: 2.023297, EncounterDate: 20180825|55a2e71e-b733-404b-b84c-bd4af12c7826
92d4c8ee-d52d-4496-adda-7869a045af83|krsiloemr_tblpatient|PatientId: 743, PatientMRNNo: 7894, PatientName: Barbara Washington, DateOfBirth: 19800318, Age: 38, Gender: F, SymptomsAndSigns: 1, ClinicalHistory: 1, PhysicalExam: 1, ECG: 1, NTproBNP: 663.719, BNP: 0.0, LVEF: 50.463875, LAVI: 44.68516, Ee: 18.551285, eSeptal: 9.132889, LongitudinalStrain: 16.836096, TRV: 3.023193, EncounterDate: 20180825|47275252-fa10-4102-b720-2da0f2eab7d6
d7275c8c-fe99-466a-bcbb-a87aac58aec2|krsiloemr_tblpatient|PatientId: 744, PatientMRNNo: 6091, PatientName: Barbara Washington, DateOfBirth: 19800318, Age: 38, Gender: F, SymptomsAndSigns: 1, ClinicalHistory: 0, PhysicalExam: 0, ECG: 0, NTproBNP: 477.64554, BNP: 0.0, LVEF: 56.937904, LAVI: 75.25662, Ee: 7.328252, eSeptal: 6.3729496, LongitudinalStrain: 10.753661, TRV: 3.2650843, EncounterDate: 20180825|fdeafb0e-49f5-4c70-832c-13497db3607c
ac095346-686a-4b8a-8fbf-05ed0eb694fd|krsiloemr_tblpatient|PatientId: 745, PatientMRNNo: 1703, PatientName: Barbara Washington, DateOfBirth: 19800318, Age: 38, Gender: F, SymptomsAndSigns: 1, ClinicalHistory: 1, PhysicalExam: 1, ECG: 0, NTproBNP: 1050.0511, BNP: 0.0, LVEF: 68.775986, LAVI: 29.38413, Ee: 12.3326845, eSeptal: 7.338789, LongitudinalStrain: 18.460363, TRV: 2.688559, EncounterDate: 20180825|18052897-1cfb-4503-85bd-83a7d184cad1
8e7c207c-8f23-4dcd-83cf-20315f00f160|krsiloemr_tblpatient|PatientId: 746, PatientMRNNo: 4295, PatientName: Barbara Washington, DateOfBirth: 19800318, Age: 38, Gender: F, SymptomsAndSigns: 1, ClinicalHistory: 0, PhysicalExam: 1, ECG: 1, NTproBNP: 908.48553, BNP: 0.0, LVEF: 60.093937, LAVI: 67.67785, Ee: 18.270802, eSeptal: 6.498619, LongitudinalStrain: 12.260891, TRV: 2.2147324, EncounterDate: 20180825|989ab780-3350-4877-aea2-32ecc8e2addc
788de2c6-aaf3-4b7f-a6c6-0c09c04da873|krsiloemr_tblpatient|PatientId: 747, PatientMRNNo: 994, PatientName: Barbara Washington, DateOfBirth: 19800318, Age: 38, Gender: F, SymptomsAndSigns: 0, ClinicalHistory: 0, PhysicalExam: 1, ECG: 1, NTproBNP: 1835.4353, BNP: 0.0, LVEF: 51.942806, LAVI: 81.979965, Ee: 11.339709, eSeptal: 10.397481, LongitudinalStrain: 16.340387, TRV: 2.9489796, EncounterDate: 20180825|47f60ba7-5d4d-4bbe-ad46-c3c57cbdcba2
c179160f-862d-4372-b200-c91edaa18a1a|krsiloemr_tblpatient|PatientId: 748, PatientMRNNo: 993, PatientName: Barbara Washington, DateOfBirth: 19800318, Age: 38, Gender: F, SymptomsAndSigns: 0, ClinicalHistory: 1, PhysicalExam: 0, ECG: 0, NTproBNP: 394.4127, BNP: 0.0, LVEF: 75.50976, LAVI: 64.70518, Ee: 13.240635, eSeptal: 6.8171334, LongitudinalStrain: 11.672583, TRV: 4.4737244, EncounterDate: 20180825|7166eb2f-be35-4043-ad42-2e330586ac97
79c2eff1-d09a-41dd-a444-e8274a864f0e|krsiloemr_tblpatient|PatientId: 749, PatientMRNNo: 984, PatientName: Barbara Washington, DateOfBirth: 19800318, Age: 38, Gender: F, SymptomsAndSigns: 1, ClinicalHistory: 0, PhysicalExam: 1, ECG: 1, NTproBNP: 311.7355, BNP: 0.0, LVEF: 56.68452, LAVI: 93.37824, Ee: 11.485581, eSeptal: 10.926203, LongitudinalStrain: 19.042187, TRV: 4.4596267, EncounterDate: 20180825|b0157944-6b25-4e38-ab33-64c709fd1c7c
